term,estimate,se,event_time,ci_lo,ci_hi,irr,irr_lo,irr_hi,pct_change,pct_lo,pct_hi,scheme
event_time_f::-4:treat_group,0.1085203095558934,0.5607597768740038,-4,-0.990568853117154,1.2076094722289408,1.1146275458989068,0.37136537857166735,3.3454776286768424,11.462754589890679,-62.86346214283327,234.54776286768424,Portsmouth
event_time_f::-3:treat_group,-0.5732687346242387,0.7226048588895023,-3,-1.9895742580476632,0.8430367887991859,0.5636799040419269,0.1367536348130342,2.3234119857590225,-43.63200959580731,-86.32463651869658,132.34119857590224,Portsmouth
event_time_f::-2:treat_group,-0.05655932459046406,0.5136681296579978,-2,-1.0633488587201398,0.9502302095392117,0.9450104204759967,0.345297519327458,2.5863049828670035,-5.49895795240033,-65.4702480672542,158.63049828670034,Portsmouth
event_time_f::0:treat_group,-0.6233324324020741,0.6324919858843048,0,-1.8630167247353115,0.6163518599311633,0.536154757770052,0.15520371654094303,1.8521587671106448,-46.384524222994806,-84.4796283459057,85.21587671106448,Portsmouth
event_time_f::1:treat_group,-0.07121773360988101,0.5690487633917454,1,-1.186553309857702,1.04411784263794,0.9312591036450879,0.30527162960107374,2.840891304754257,-6.8740896354912095,-69.47283703989262,184.0891304754257,Portsmouth
event_time_f::2:treat_group,-0.26359865823161854,0.6333889588011925,2,-1.5050410174819557,0.9778437010187186,0.768281821374209,0.22200818742836795,2.6587170675609486,-23.171817862579104,-77.79918125716321,165.87170675609485,Portsmouth
event_time_f::3:treat_group,0.67517325196020594,0.537586053077297,3,-0.3784954120712961,1.728841915991708,1.9643732780109897,0.6848911132794656,5.634125338386594,96.43732780109897,-31.51088867205344,463.41253383865944,Portsmouth
event_time_f::4:treat_group,-0.1779005247571075,0.6100436962969906,4,-1.373586169499209,1.017785119984994,0.8370256826806772,0.2531973209588812,2.7670592675063563,-16.297431731932278,-74.68026790411189,176.70592675063563,Portsmouth
event_time_f::5:treat_group,-0.41254007940671067,0.6304280876162187,5,-1.6481791311344993,0.823098972321078,0.6619666649279563,0.19239992489013916,2.277546967474413,-33.80333350720437,-80.76000751098609,127.75469674744132,Portsmouth
event_time_f::6:treat_group,0.4321774666684447,0.6206711129599614,6,-0.7843379147330795,1.648692848069969,1.5406084975597172,0.45642179191382,5.200177959954552,54.06084975597172,-54.357820808617994,420.01779599545523,Portsmouth
event_time_f::7:treat_group,0.2503234726680078,0.6395449985157461,7,-1.0031847244228547,1.50383166975887,1.284440830999033,0.3667097101546095,4.49889436426953,28.444083099903295,-63.32902898453905,349.889436426953,Portsmouth
event_time_f::-8:treat_group,-1.0753752336900906,0.5329085073689942,-8,-2.119875908133319,-0.030874559246862,0.3411697129092644,0.12004652438450869,0.9695971924499149,-65.88302870907357,-87.99534756154912,-3.0402807550085065,Sheffield
event_time_f::-7:treat_group,-0.7781105189162427,0.5311492810348608,-7,-1.81916310974457,0.2629420719120845,0.45927297959442365,0.16216140546202487,1.3007513667297121,-54.07270204055763,-83.78385945379752,30.075136672971215,Sheffield
event_time_f::-6:treat_group,-0.3723818500405104,0.4818648497635817,-6,-1.3168369555771304,0.5720732554961097,0.6890910628295749,0.26798160052726666,1.7719369237936853,-31.090893717042512,-73.20183994727334,77.19369237936853,Sheffield
event_time_f::-5:treat_group,0.16389499947036726,0.4816812693565715,-5,-0.780200288468513,1.1079902874092475,1.178090608460361,0.4583142070612347,3.028266329865417,17.809060846036108,-54.168579293876526,202.8266329865417,Sheffield
event_time_f::-4:treat_group,-1.1831786484712905,0.6767395381704921,-4,-2.509588143285455,0.14323084634287397,0.3063035582073367,0.08130171700444994,1.1539961667149055,-69.36964417926633,-91.86982829955501,15.399616671490545,Sheffield
event_time_f::-3:treat_group,-0.4422029246216633,0.600359117300002,-3,-1.6189067945296671,0.7345009452863407,0.6426192189617386,0.19811516132131804,2.0844414825437125,-35.73807810382614,-80.1884838678682,108.44414825437126,Sheffield
event_time_f::-2:treat_group,-0.4455855828984942,0.5149647436179648,-2,-1.4549164803897054,0.5637453145927169,0.6404491301455622,0.2334198582226547,1.7572416135774922,-35.955086985443785,-76.65801417773453,75.72416135774922,Sheffield
event_time_f::0:treat_group,-0.6155386342689924,0.5280045805817407,0,-1.650427612209204,0.41935034367121937,0.5403497660090318,0.1919678032909232,1.5209731247668088,-45.965023399096815,-80.80321967090768,52.09731247668088,Sheffield
event_time_f::1:treat_group,-0.3944869449362477,0.600644761773907,1,-1.5717506780131054,0.7827767881406101,0.6740257628844004,0.20768128086065252,2.187538169782023,-32.597423711559955,-79.23187191393475,118.75381697820231,Sheffield
event_time_f::2:treat_group,-0.3701732895730986,0.5276952784151316,2,-1.4044560352667568,0.6641094561205595,0.6906146439506009,0.245500563786685,1.9427596380325831,-30.938535604939908,-75.4499436213315,94.2759638032583,Sheffield
event_time_f::3:treat_group,-0.7089661744221416,0.6586761172906971,3,-1.999971364311908,0.5820390154676247,0.49215273463157955,0.13533915871105948,1.7896839060633896,-50.78472653684205,-86.46608412889405,78.96839060633896,Sheffield
event_time_f::4:treat_group,-1.3222629788083498,0.558557581425618,4,-2.417035838402561,-0.22749011921413853,0.26653146393256755,0.08918558653326254,0.7965302918038549,-73.34685360674325,-91.08144134667374,-20.34697081961451,Sheffield
event_time_f::5:treat_group,-0.49367321760386995,0.579180088560243,5,-1.6288661911819462,0.6415197559742062,0.6103802120122064,0.1961518467893129,1.8993652586724699,-38.96197879877936,-80.38481532106871,89.93652586724698,Sheffield
event_time_f::6:treat_group,-0.5310644998407351,0.5580287921998133,6,-1.6248009325523691,0.5626719328708988,0.5879787331553517,0.1969508778106376,1.755356434488049,-41.20212668446484,-80.30491221893624,75.5356434488049,Sheffield
